cityAsciiName,stateProvAsciiName,twoCharCountryCode
Esuk Oron,Akwa Ibom,NG
Epe,Lagos,NG
Enugu-Ukwu,Anambra,NG
Enugu-Ezike,Enugu,NG
Enugu,Enugu,NG
Emure-Ekiti,Ekiti,NG
Elele,Rivers,NG
Ekpoma,Edo,NG
Eket,Akwa Ibom,NG
Ejirin,Lagos,NG
Ejigbo,Osun,NG
Eha Amufu,Enugu,NG
Egbe,Kogi,NG
Efon-Alaaye,Ekiti,NG
Effium,Ebonyi,NG
Ebute Ikorodu,Lagos,NG
Dutsin-Ma,Katsina,NG
Dutsen Wai,Kaduna,NG
Dutse,Jigawa,NG
Duku,Niger,NG
Dukku,Gombe,NG
Doma,Nassarawa,NG
Disina,Bauchi,NG
Dindima,Bauchi,NG
Dikwa,Borno,NG
Dengi,Plateau,NG
Dekina,Kogi,NG
Deba,Gombe,NG
Daura,Katsina,NG
Daura,Yobe,NG
Darazo,Bauchi,NG
Dapchi,Yobe,NG
Dan Sadau,Zamfara,NG
Dankama,Katsina,NG
Dankalwa,Yobe,NG
Danja,Katsina,NG
Dan Gora,Kano,NG
Dange,Sokoto,NG
Damboa,Borno,NG
Dambatta,Kano,NG
Damaturu,Yobe,NG
Damasak,Borno,NG
Dakingari,Kebbi,NG
Dadiya,Gombe,NG
Dabai,Kebbi,NG
Tsafe,Zamfara,NG
Calabar,Cross River,NG
Burutu,Delta,NG
Burumburum,Kaduna,NG
Bununu,Bauchi,NG
Dass,Bauchi,NG
Bukuru,Plateau,NG
Buguma,Rivers,NG
Buga,Nassarawa,NG
Twon-Brass,Bayelsa,NG
Bornu Yassu,Borno,NG
Bori,Rivers,NG
Ugbokpo,Benue,NG
Bonny,Rivers,NG
Bomadi,Delta,NG
Bokkos,Plateau,NG
Bokani,Niger,NG
Boju,Benue,NG
Boi,Bauchi,NG
Bode Saadu,Kwara,NG
Biu,Borno,NG
Birniwa,Jigawa,NG
Birnin Kudu,Jigawa,NG
Birnin Kebbi,Kebbi,NG
Sofo-Birnin-Gwari,Kaduna,NG
Bin Yauri,Kebbi,NG
Binji,Sokoto,NG
Billiri,Gombe,NG
Bida,Niger,NG
Benisheikh,Borno,NG
Benin City,Edo,NG
Bende,Abia,NG
Bena,Kebbi,NG
Beli,Taraba,NG
Bebeji,Kano,NG
Bauchi,Bauchi,NG
Batsari,Katsina,NG
Baro,Niger,NG
Bara,Gombe,NG
Bama,Borno,NG
Bakori,Katsina,NG
Baissa,Taraba,NG
Bagudo,Kebbi,NG
Bugana,Kogi,NG
Badeggi,Niger,NG
Badagry,Lagos,NG
Babura,Jigawa,NG
Babana,Niger,NG
Azare,Bauchi,NG
Awka,Anambra,NG
Awgu,Enugu,NG
Auna,Niger,NG
Auchi,Edo,NG
Atani,Anambra,NG
Asaba,Delta,NG
Arochukwu,Abia,NG
Argungu,Kebbi,NG
Aramoko-Ekiti,Ekiti,NG
Apomu,Osun,NG
Ankpa,Kogi,NG
Anka,Zamfara,NG
Anchau,Kaduna,NG
Amper,Plateau,NG
Amassoma,Bayelsa,NG
Amaigbo,Abia,NG
Amagunze,Enugu,NG
Aliade,Benue,NG
Alapa,Oyo,NG
Akwanga,Nassarawa,NG
Akure,Ondo,NG
Aku,Enugu,NG
Akko,Gombe,NG
Ake-Eze,Enugu,NG
Akankpa,Cross River,NG
Ajasse Ipo,Kwara,NG
Ajaokuta,Kogi,NG
Ahoada,Rivers,NG
Agulu,Anambra,NG
Ago-Are,Oyo,NG
Agenebode,Edo,NG
Agbor,Delta,NG
Agbabu,Ondo,NG
Agaie,Niger,NG
Afikpo,Ebonyi,NG
Adoru,Kogi,NG
Ado-Odo,Ogun,NG
Ado-Ekiti,Ekiti,NG
Adani,Enugu,NG
Abuja,FCT,NG
Abraka,Delta,NG
Abocho,Kogi,NG
Abeokuta,Ogun,NG
Abakaliki,Ebonyi,NG
Abak,Akwa Ibom,NG
Aba,Abia,NG
Degema Hulk,Rivers,NG
Chakwama,Jigawa,NG
Wiwili,Nueva Segovia,NI
Waspan,North Caribbean Coast,NI
Waslala,North Caribbean Coast,NI
Villa Sandino,Chontales,NI
Tisma,Masaya,NI
Tipitapa,Managua,NI
Ticuantepe,Managua,NI
Telica,Leon,NI
Somoto,Madriz,NI
Somotillo,Chinandega,NI
Siuna,North Caribbean Coast,NI
Santo Tomas,Chontales,NI
Santo Domingo,Chontales,NI
Santa Teresa,Carazo,NI
San Rafael del Sur,Managua,NI
San Rafael del Norte,Jinotega,NI
San Marcos,Carazo,NI
San Lorenzo,Boaco,NI
San Juan del Sur,Rivas,NI
San Jorge,Rivas,NI
San Carlos,Rio San Juan,NI
Rivas,Rivas,NI
Rio Blanco,Matagalpa,NI
Rama,South Caribbean Coast,NI
Quilali,Nueva Segovia,NI
Puerto Morazan,Chinandega,NI
Puerto Cabezas,North Caribbean Coast,NI
Potosi,Rivas,NI
Posoltega,Chinandega,NI
Ocotal,Nueva Segovia,NI
Nueva Guinea,South Caribbean Coast,NI
Niquinohomo,Masaya,NI
Nindiri,Masaya,NI
Nandasmo,Masaya,NI
Nandaime,Granada,NI
Nagarote,Leon,NI
Matiguas,Matagalpa,NI
Matagalpa,Matagalpa,NI
Masaya,Masaya,NI
Masatepe,Masaya,NI
Managua,Managua,NI
Leon,Leon,NI
Larreynaga,Leon,NI
La Paz Centro,Leon,NI
Pearl Lagoon,South Caribbean Coast,NI
La Concepcion,Masaya,NI
Juigalpa,Chontales,NI
Jinotepe,Carazo,NI
Jinotega,Jinotega,NI
Jalapa,Nueva Segovia,NI
Granada,Granada,NI
Esteli,Esteli,NI
El Viejo,Chinandega,NI
El Sauce,Leon,NI
El Realejo,Chinandega,NI
El Crucero,Managua,NI
El Ayote,Chontales,NI
Dolores,Carazo,NI
Diriomo,Granada,NI
Diriamba,Carazo,NI
Great Corn Island,South Caribbean Coast,NI
Corinto,Chinandega,NI
Condega,Esteli,NI
Ciudad Dario,Matagalpa,NI
Chinandega,Chinandega,NI
Chichigalpa,Chinandega,NI
Villa El Carmen,Managua,NI
Camoapa,Boaco,NI
Bonanza,North Caribbean Coast,NI
Bocana de Paiwas,South Caribbean Coast,NI
Boaco,Boaco,NI
Bluefields,South Caribbean Coast,NI
Belen,Rivas,NI
Acoyapa,Chontales,NI
Ciudad Sandino,Managua,NI
Las Praderas,Jinotega,NI
Zwolle,Overijssel,NL
Zwijndrecht,South Holland,NL
De Westereen,Friesland,NL
Zutphen,Gelderland,NL
Zundert,North Brabant,NL
Zuidwijk,South Holland,NL
Zuid-Scharwoude,North Holland,NL
Zuidhorn,Groningen,NL
Zuiderburen,Friesland,NL
Zoetermeer,South Holland,NL
Zierikzee,Zeeland,NL
Zevenaar,Gelderland,NL
Zelhem,Gelderland,NL
Zeist,Utrecht,NL
Zeewolde,Flevoland,NL
Zeelst,North Brabant,NL
Zandvoort,North Holland,NL
Zandberg,North Brabant,NL
Zaltbommel,Gelderland,NL
Zaanstad,North Holland,NL
Zaandijk,North Holland,NL
Zaandam,North Holland,NL
Yerseke,Zeeland,NL
Woudenberg,Utrecht,NL
Wolvega,Friesland,NL
Woerden,Utrecht,NL
Woenselse Heide,North Brabant,NL
Wisch,Gelderland,NL
Winterswijk,Gelderland,NL
Winschoten,Groningen,NL
Wilnis,Utrecht,NL
Wijk bij Duurstede,Utrecht,NL
Wijhe,Overijssel,NL
Wijchen,Gelderland,NL
Wierden,Overijssel,NL
Westervoort,Gelderland,NL
Werkendam,North Brabant,NL
Weesp,North Holland,NL
Weert,Limburg,NL
Wassenaar,South Holland,NL
Waspik,North Brabant,NL
Warnsveld,Gelderland,NL
Wageningen,Gelderland,NL
Waddinxveen,South Holland,NL
Waalwijk,North Brabant,NL
Waalre,North Brabant,NL
Vught,North Brabant,NL
Vroomshoop,Overijssel,NL
Vriezenveen,Overijssel,NL
Vreewijk,South Holland,NL
Voorthuizen,Gelderland,NL
Voorschoten,South Holland,NL
Voorburg,South Holland,NL
Volendam,North Holland,NL
Vogelwijk,South Holland,NL
Vlissingen,Zeeland,NL
Vleuten,Utrecht,NL
Vlaardingen,South Holland,NL
Vianen,Utrecht,NL
Venray,Limburg,NL
Venlo,Limburg,NL
Velsen-Zuid,North Holland,NL
Velp,Gelderland,NL
Veldhuizen,Utrecht,NL
Veldhoven,North Brabant,NL
Veghel,North Brabant,NL
Veenendaal,Utrecht,NL
Veendam,Groningen,NL
Varsseveld,Gelderland,NL
Valkenswaard,North Brabant,NL
Vaassen,Gelderland,NL
Vaartbroek,North Brabant,NL
Vaals,Limburg,NL
Utrecht,Utrecht,NL
Urk,Flevoland,NL
Ulft,Gelderland,NL
Uithoorn,North Holland,NL
Uitgeest,North Holland,NL
Udenhout,North Brabant,NL
Uden,North Brabant,NL
Twello,Gelderland,NL
Tubbergen,Overijssel,NL
Tongelre,North Brabant,NL
Tilburg,North Brabant,NL
Tiel,Gelderland,NL
Tholen,Zeeland,NL
Teteringen,North Brabant,NL
Terneuzen,Zeeland,NL
Terheijden,North Brabant,NL
Tegelen,Limburg,NL
Surhuisterveen,Friesland,NL
Strijen,South Holland,NL
Stiens,Friesland,NL
Stein,Limburg,NL
Steenwijk,Overijssel,NL
Steenbergen,North Brabant,NL
Statenkwartier,South Holland,NL
Staphorst,Overijssel,NL
Stadskanaal,Groningen,NL
Spijkenisse,South Holland,NL
Spangen,South Holland,NL
Someren,North Brabant,NL
Soest,Utrecht,NL
Sneek,Friesland,NL
Slikkerveer,South Holland,NL
Sliedrecht,South Holland,NL
Sleeuwijk,North Brabant,NL
Sittard,Limburg,NL
Sint Willebrord,North Brabant,NL
Sint Pancras,North Holland,NL
Sint-Oedenrode,North Brabant,NL
's-Hertogenbosch,North Brabant,NL
's-Gravenzande,South Holland,NL
The Hague,South Holland,NL
Sevenum,Limburg,NL
Selwerd,Groningen,NL
Schoonhoven,South Holland,NL
Schijndel,North Brabant,NL
Schiedam,South Holland,NL
Schiebroek,South Holland,NL
Scheveningen,South Holland,NL
Scherpenzeel,Gelderland,NL
Scharn,Limburg,NL
Schaijk,North Brabant,NL
Schagen,North Holland,NL
Sassenheim,South Holland,NL
Sappemeer,Groningen,NL
Ruurlo,Gelderland,NL
Rozenburg,South Holland,NL
Rotterdam,South Holland,NL
Roosendaal,North Brabant,NL
Roermond,Limburg,NL
Roden,Drenthe,NL
Rijswijk,South Holland,NL
Rijnsburg,South Holland,NL
Rijen,North Brabant,NL
Ridderkerk,South Holland,NL
Rhoon,South Holland,NL
Rhenen,Utrecht,NL
Rheden,Gelderland,NL
Reuver,Limburg,NL
Reusel,North Brabant,NL
Renkum,Gelderland,NL
Reeuwijk,South Holland,NL
Raamsdonksveer,North Brabant,NL
Raalte,Overijssel,NL
Putten,Gelderland,NL
Purmerend,North Holland,NL
Prinsenbeek,North Brabant,NL
Princenhage,North Brabant,NL
Poeldijk,South Holland,NL
Pijnacker,South Holland,NL
Pendrecht,South Holland,NL
Peelo,Drenthe,NL
Papendrecht,South Holland,NL
Panningen,Limburg,NL
Palenstein,South Holland,NL
Overschie,South Holland,NL
Oud Gastel,North Brabant,NL
Oudewater,Utrecht,NL
Ouderkerk aan de Amstel,North Holland,NL
Oude Pekela,Groningen,NL
Ouddorp,South Holland,NL
Oud-Beijerland,South Holland,NL
Oss,North Brabant,NL
Orden,Gelderland,NL
Opmeer,North Holland,NL
Opheusden,Gelderland,NL
Oosterwolde,Friesland,NL
Oosterpark,Groningen,NL
Oosterhout,North Brabant,NL
Oosterbeek,Gelderland,NL
Oosteinde,North Holland,NL
Ommoord,South Holland,NL
Ommen,Overijssel,NL
Oldenzaal,Overijssel,NL
Oisterwijk,North Brabant,NL
Oirschot,North Brabant,NL
Oegstgeest,South Holland,NL
Odijk,Utrecht,NL
Obdam,North Holland,NL
Nunspeet,Gelderland,NL
Nuenen,North Brabant,NL
Noordwijkerhout,South Holland,NL
Noordwijk-Binnen,South Holland,NL
Noord-Scharwoude,North Holland,NL
Noord-Hofland,South Holland,NL
Nistelrode,North Brabant,NL
Nijmegen,Gelderland,NL
Nijkerk,Gelderland,NL
Nieuw-Loosdrecht,North Holland,NL
Nieuw-Lekkerland,South Holland,NL
Nieuwegein,Utrecht,NL
Neede,Gelderland,NL
Nederweert,Limburg,NL
Neder-Hardinxveld,South Holland,NL
Naarden,North Holland,NL
Naaldwijk,South Holland,NL
Muiden,North Holland,NL
Montfoort,Utrecht,NL
Monster,South Holland,NL
Mijdrecht,Utrecht,NL
Mierlo,North Brabant,NL
Middelharnis,South Holland,NL
Middelburg,Zeeland,NL
Merenwijk,South Holland,NL
Meppel,Drenthe,NL
Meijel,Limburg,NL
Meerssen,Limburg,NL
Medemblik,North Holland,NL
Marum,Groningen,NL
Malberg,Limburg,NL
Made,North Brabant,NL
Maastricht,Limburg,NL
Maassluis,South Holland,NL
Maasbree,Limburg,NL
Maasbracht,Limburg,NL
Maarssen,Utrecht,NL
Lunteren,Gelderland,NL
Losser,Overijssel,NL
Lopik,Utrecht,NL
Loon op Zand,North Brabant,NL
Lombardijen,South Holland,NL
Lochem,Gelderland,NL
Lisse,South Holland,NL
Lindenholt,Gelderland,NL
Lindenheuvel,Limburg,NL
Limmen,North Holland,NL
Liesveld,South Holland,NL
Lichtenvoorde,Gelderland,NL
Leusden,Utrecht,NL
Lent,Gelderland,NL
Lemmer,Friesland,NL
Lelystad,Flevoland,NL
Leiderdorp,South Holland,NL
Leiden,South Holland,NL
Leeuwarden,Friesland,NL
Leesten,Gelderland,NL
Leersum,Utrecht,NL
Leerdam,Utrecht,NL
Leek,Groningen,NL
Laren,North Holland,NL
Kudelstaart,North Holland,NL
Krimpen aan den IJssel,South Holland,NL
Krakeel,Drenthe,NL
Korvel,North Brabant,NL
Kortenhoef,North Holland,NL
Korrewegwijk,Groningen,NL
Kollum,Friesland,NL
Klundert,North Brabant,NL
Klazienaveen,Drenthe,NL
Kerkrade,Limburg,NL
Kerkelanden,North Holland,NL
Kerkdriel,Gelderland,NL
Katwijk aan Zee,South Holland,NL
Katwijk aan den Rijn,South Holland,NL
Kampen,Overijssel,NL
Joure,Friesland,NL
IJsselstein,Utrecht,NL
IJmuiden,North Holland,NL
Huizen,North Holland,NL
Huizum,Friesland,NL
Hoorn,North Holland,NL
Hoogvliet,South Holland,NL
Hoogland,Utrecht,NL
Hoogezand,Groningen,NL
Hoogeveen,Drenthe,NL
Hoogerheide,North Brabant,NL
Hoofddorp,North Holland,NL
Honselersdijk,South Holland,NL
Hoge Mors,South Holland,NL
Hoge Vucht,North Brabant,NL
Hoensbroek,Limburg,NL
Hoek van Holland,South Holland,NL
Hilversum,North Holland,NL
Hilvarenbeek,North Brabant,NL
Hillegom,South Holland,NL
Heythuysen,Limburg,NL
Heusdenhout,North Brabant,NL
Hengstdal,Gelderland,NL
Hengelo,Overijssel,NL
Hendrik-Ido-Ambacht,South Holland,NL
Helpman,Groningen,NL
Helmond,North Brabant,NL
Hellevoetsluis,South Holland,NL
Helden,Limburg,NL
Heino,Overijssel,NL
Heiloo,North Holland,NL
Heeze,North Brabant,NL
Heeswijk-Dinther,North Brabant,NL
Heesch,North Brabant,NL
Heerlen,Limburg,NL
Heerhugowaard,North Holland,NL
Heerenveen,Friesland,NL
Heerde,Gelderland,NL
Heer,Limburg,NL
Heemstede,North Holland,NL
Heemskerk,North Holland,NL
Hattem,Gelderland,NL
Hatert,Gelderland,NL
Hasselt,Overijssel,NL
Harlingen,Friesland,NL
Harenkarspel,North Holland,NL
Haren,Groningen,NL
Harderwijk,Gelderland,NL
Hardenberg,Overijssel,NL
Halsteren,North Brabant,NL
Haelen,Limburg,NL
Haarlem,North Holland,NL
Haaksbergen,Overijssel,NL
Grou,Friesland,NL
Groot IJsselmonde,South Holland,NL
Groningen,Groningen,NL
Groesbeek,Gelderland,NL
Groenewoud,North Brabant,NL
Grave,North Brabant,NL
Gouda,South Holland,NL
Gorredijk,Friesland,NL
Gorinchem,South Holland,NL
Goor,Overijssel,NL
Goirle,North Brabant,NL
Goes,Zeeland,NL
Goedereede,South Holland,NL
Ginneken,North Brabant,NL
Gilze,North Brabant,NL
Giessendam,South Holland,NL
Gennep,Limburg,NL
Gendt,Gelderland,NL
Gemert,North Brabant,NL
Geleen,Limburg,NL
Geldrop,North Brabant,NL
Geldermalsen,Gelderland,NL
Geertruidenberg,North Brabant,NL
Frankhuis,Overijssel,NL
Franeker,Friesland,NL
Feijenoord,South Holland,NL
Ermelo,Gelderland,NL
Epe,Gelderland,NL
Enschede,Overijssel,NL
Enkhuizen,North Holland,NL
Emmermeer,Drenthe,NL
Emmerhout,Drenthe,NL
Emmer-Compascuum,Drenthe,NL
Emmen,Drenthe,NL
Emmeloord,Flevoland,NL
Elst,Gelderland,NL
Elsloo,Limburg,NL
Elburg,Gelderland,NL
Eindhoven,North Brabant,NL
Eijsden,Limburg,NL
Eibergen,Gelderland,NL
Eersel,North Brabant,NL
Eerbeek,Gelderland,NL
Eelde,Drenthe,NL
Ede,Gelderland,NL
Edam,North Holland,NL
Duiven,Gelderland,NL
Duindorp,South Holland,NL
Druten,Gelderland,NL
Dronten,Flevoland,NL
Driemanspolder,South Holland,NL
Driebergen-Rijsenburg,Utrecht,NL
Drachten,Friesland,NL
Dordrecht,South Holland,NL
Doornsteeg,Gelderland,NL
Doorn,Utrecht,NL
Dongen,North Brabant,NL
Dokkum,Friesland,NL
Doetinchem,Gelderland,NL
Doesburg,Gelderland,NL
Dinteloord,North Brabant,NL
Dieren,Gelderland,NL
Diemen,North Holland,NL
Deventer,Overijssel,NL
De Reit,North Brabant,NL
Den Helder,North Holland,NL
Den Burg,North Holland,NL
De Meern,Utrecht,NL
De Lier,South Holland,NL
Delfzijl,Groningen,NL
Delft,South Holland,NL
Delfshaven,South Holland,NL
Delden,Overijssel,NL
De Kruiskamp,North Brabant,NL
De Heeg,Limburg,NL
De Greiden,Friesland,NL
De Drait,Friesland,NL
De Doornakkers,North Brabant,NL
De Blaak,North Brabant,NL
De Bilt,Utrecht,NL
Dauwendaele,Zeeland,NL
Damwald,Friesland,NL
Dalfsen,Overijssel,NL
Culemborg,Gelderland,NL
Cranendonck,North Brabant,NL
Coevorden,Drenthe,NL
Coevering,North Brabant,NL
Castricum,North Holland,NL
Carnisse,South Holland,NL
Capelle aan den IJssel,South Holland,NL
Bussum,North Holland,NL
Bunnik,Utrecht,NL
Bunde,Limburg,NL
Buitenpost,Friesland,NL
Budel,North Brabant,NL
Brunssum,Limburg,NL
Brummen,Gelderland,NL
Broek op Langedijk,North Holland,NL
Broekhoven,North Brabant,NL
Breukelen,Utrecht,NL
Breda,North Brabant,NL
Boxtel,North Brabant,NL
Boxmeer,North Brabant,NL
Boskoop,South Holland,NL
Borssele,Zeeland,NL
Borne,Overijssel,NL
Borculo,Gelderland,NL
Bolsward,Friesland,NL
Bolnes,South Holland,NL
Boekel,North Brabant,NL
Bodegraven,South Holland,NL
Bloemhof,South Holland,NL
Bloemendaal,South Holland,NL
Bleiswijk,South Holland,NL
Blaricum,North Holland,NL
Bladel,North Brabant,NL
Bilgaard,Friesland,NL
Biddinghuizen,Flevoland,NL
Beverwijk,North Holland,NL
Beuningen,Gelderland,NL
Best,North Brabant,NL
Burgum,Friesland,NL
Bergschenhoek,South Holland,NL
Berghem,North Brabant,NL
Bergeyk,North Brabant,NL
Bergen op Zoom,North Brabant,NL
Benthuizen,South Holland,NL
Bennekom,Gelderland,NL
Bennebroek,North Holland,NL
Bemmel,Gelderland,NL
Beilen,Drenthe,NL
Beek,North Brabant,NL
Beek,Limburg,NL
Bedum,Groningen,NL
Bavel,North Brabant,NL
Barneveld,Gelderland,NL
Bargeres,Drenthe,NL
Barendrecht,South Holland,NL
Baarn,Utrecht,NL
Baarlo,Limburg,NL
Axel,Zeeland,NL
Asten,North Brabant,NL
Assen,Drenthe,NL
Arnhem,Gelderland,NL
Arnemuiden,Zeeland,NL
Arcen,Limburg,NL
Appingedam,Groningen,NL
Apeldoorn,Gelderland,NL
Angelslo,Drenthe,NL
Amsterdam,North Holland,NL
Amstelveen,North Holland,NL
Amersfoort,Utrecht,NL
Amerongen,Utrecht,NL
Amby,Limburg,NL
Alphen aan den Rijn,South Holland,NL
Almere Stad,Flevoland,NL
Almelo,Overijssel,NL
Alkmaar,North Holland,NL
Alblasserdam,South Holland,NL
Abcoude,Utrecht,NL
Aalten,Gelderland,NL
Aalsmeer,North Holland,NL
Aalburg,North Brabant,NL
Camminghaburen,Friesland,NL
Amsterdam-Zuidoost,North Holland,NL
Matenveld,Gelderland,NL
Matendonk,Gelderland,NL
Woudhuis,Gelderland,NL
Meerhoven,North Brabant,NL
Grasrijk,North Brabant,NL
Lunetten,Utrecht,NL
Aarle-Rixtel,North Brabant,NL
Berkel en Rodenrijs,South Holland,NL
Ypenburg,South Holland,NL
Groenswaard,South Holland,NL
Randenbroek,Utrecht,NL
Kapelle,Zeeland,NL
's-Gravenland,South Holland,NL
Marsdijk,Drenthe,NL
Vadso,Troms og Finnmark,NO
Hammerfest,Troms og Finnmark,NO
Alta,Troms og Finnmark,NO
Voss,Vestland,NO
Volda,More og Romsdal,NO
Vestby,Viken,NO
Verdal,Trondelag,NO
Vennesla,Agder,NO
Ulsteinvik,More og Romsdal,NO
Trondheim,Trondelag,NO
Tromso,Troms og Finnmark,NO
Tranby,Viken,NO
Tonsberg,Vestfold og Telemark,NO
Tananger,Rogaland,NO
Stjordalshalsen,Trondelag,NO
Steinkjer,Trondelag,NO
Stavern,Vestfold og Telemark,NO
Stavanger,Rogaland,NO
Sogne,Agder,NO
Skien,Vestfold og Telemark,NO
Ski,Viken,NO
Sarpsborg,Viken,NO
Sandnessjoen,Nordland,NO
Sandnes,Rogaland,NO
Sandefjord,Vestfold og Telemark,NO
Saeveland,Rogaland,NO
Raufoss,Innlandet,NO
Raholt,Viken,NO
Porsgrunn,Vestfold og Telemark,NO
Oslo,Oslo,NO
Oppdal,Trondelag,NO
Odda,Vestland,NO
Notodden,Vestfold og Telemark,NO
Narvik,Nordland,NO
Namsos,Trondelag,NO
Mysen,Viken,NO
Moss,Viken,NO
Mosjoen,Nordland,NO
Molde,More og Romsdal,NO
Mo i Rana,Nordland,NO
Mandal,Agder,NO
Malvik,Trondelag,NO
Lillestrom,Viken,NO
Lillesand,Agder,NO
Lillehammer,Innlandet,NO
Levanger,Trondelag,NO
Leirvik,Vestland,NO
Larvik,Vestfold og Telemark,NO
Kristiansund,More og Romsdal,NO
Kristiansand,Agder,NO
Kragero,Vestfold og Telemark,NO
Kopervik,Rogaland,NO
Kongsvinger,Innlandet,NO
Kongsberg,Viken,NO
Klofta,Viken,NO
Jorpeland,Rogaland,NO
Jessheim,Viken,NO
Horten,Vestfold og Telemark,NO
Honefoss,Viken,NO
Holmestrand,Vestfold og Telemark,NO
Hermansverk,Vestland,NO
Haugesund,Rogaland,NO
Harstad,Troms og Finnmark,NO
Hamar,Innlandet,NO
Halden,Viken,NO
Grimstad,Agder,NO
Gjovik,Innlandet,NO
Fredrikstad,Viken,NO
Forde,Vestland,NO
Floro,Vestland,NO
Flekkefjord,Agder,NO
Fetsund,Viken,NO
Fauske,Nordland,NO
Elverum,Innlandet,NO
Egersund,Rogaland,NO
Drobak,Viken,NO
Drammen,Viken,NO
Bryne,Rogaland,NO
Brumunddal,Innlandet,NO
Bodo,Nordland,NO
Bergen,Vestland,NO
Askim,Viken,NO
Asker,Viken,NO
As,Viken,NO
Indre Arna,Vestland,NO
Arendal,Agder,NO
Alesund,More og Romsdal,NO
Akrehamn,Rogaland,NO
Hommersak,Rogaland,NO
Nesoddtangen,Viken,NO
Askoy,Vestland,NO
Orsta,More og Romsdal,NO
Ytrebygda,Vestland,NO
Sogndal,Vestland,NO
Ensjo,Oslo,NO
Walin,Province 4,NP
Tulsipur,Lumbini Province,NP
Tikapur,Sudurpashchim Pradesh,NP
Tansen,Lumbini Province,NP
Siraha,Province 2,NP
Rajbiraj,Province 2,NP
Pokhara,Province 4,NP
Patan,Bagmati Province,NP
Panauti,Bagmati Province,NP
Malangawa,Province 2,NP
Mahendranagar,Sudurpashchim Pradesh,NP
Lobuche,Province 1,NP
Lahan,Province 2,NP
Kirtipur,Bagmati Province,NP
Khadbari,Province 1,NP
Kathmandu,Bagmati Province,NP
Jumla,Karnali Pradesh,NP
Janakpur,Province 2,NP
Jaleshwar,Province 2,NP
Itahari,Province 1,NP
Ilam,Province 1,NP
Hetauda,Bagmati Province,NP
Gulariya,Lumbini Province,NP
Gaur,Province 2,NP
Dhulikhel,Bagmati Province,NP
Dharan,Province 1,NP
Dhankuta,Province 1,NP
Dhangadhi,Sudurpashchim Pradesh,NP
Darchula,Sudurpashchim Pradesh,NP
Dailekh,Karnali Pradesh,NP
Dadeldhura,Sudurpashchim Pradesh,NP
Butwal,Lumbini Province,NP
Birganj,Province 2,NP
Biratnagar,Province 1,NP
Bharatpur,Bagmati Province,NP
Siddharthanagar,Lumbini Province,NP
Bhadrapur,Province 1,NP
Banepa,Bagmati Province,NP
Baglung,Province 4,NP
Besisahar,Karnali Pradesh,NP
Birendranagar,Karnali Pradesh,NP
Dipayal,Sudurpashchim Pradesh,NP
Nepalgunj,Lumbini Province,NP
Inaruwa,Province 1,NP
kankrabari Dovan,Bagmati Province,NP
Triyuga,Province 1,NP
Madhyapur Thimi,Bagmati Province,NP
Hari Bdr Tamang House,Bagmati Province,NP
Bhattarai Danda,Province 4,NP
Yangor,Aiwo,NR
Uaboe,Uaboe,NR
Baiti,Baiti,NR
Ijuw,Ijuw,NR
Anibare,Anibare,NR
Anabar,Anabar,NR
Yaren,Yaren,NR
Alofi,,NU
Wigram,Canterbury,NZ
Whitianga,Waikato,NZ
Wellington,Wellington,NZ
Warkworth,Auckland,NZ
Whanganui,Manawatu-Wanganui,NZ
Waiuku,Auckland,NZ
Wainuiomata,Wellington,NZ
Waikowhai,West Coast,NZ
Waikanae,Wellington,NZ
Tokoroa,Waikato,NZ
Titahi Bay,Wellington,NZ
Timaru,Canterbury,NZ
Tawa,Wellington,NZ
Taupo,Waikato,NZ
Stoke,Nelson,NZ
Spreydon,Canterbury,NZ
Richmond,Tasman,NZ
Raumati Beach,Wellington,NZ
Pukekohe East,Auckland,NZ
Prebbleton,Canterbury,NZ
Motueka,Tasman,NZ
Porirua,Wellington,NZ
Ponsonby,Auckland,NZ
Pokeno,Waikato,NZ
Point Chevalier,Auckland,NZ
Parnell,Auckland,NZ
Paraparaumu,Wellington,NZ
Papatowai,Otago,NZ
Papanui,Canterbury,NZ
Palmerston North,Manawatu-Wanganui,NZ
Otumoetai,Bay of Plenty,NZ
Orewa,Auckland,NZ
Onerahi,Northland,NZ
Onekawa,Hawke's Bay,NZ
North Shore,Auckland,NZ
Ngongotaha,Bay of Plenty,NZ
Ngaio,Wellington,NZ
New Plymouth,Taranaki,NZ
New Brighton,Canterbury,NZ
Nelson,Nelson,NZ
Napier,Hawke's Bay,NZ
Manukau City,Auckland,NZ
Mangere,Auckland,NZ
Lower Hutt,Wellington,NZ
Lincoln,Canterbury,NZ
Khandallah,Wellington,NZ
Kerikeri,Northland,NZ
Kelvin Grove,Manawatu-Wanganui,NZ
Kelburn,Wellington,NZ
Kawerau,Bay of Plenty,NZ
Katikati,Bay of Plenty,NZ
Karori,Wellington,NZ
Invercargill,Southland,NZ
Howick,Auckland,NZ
Homai,Auckland,NZ
Hastings,Hawke's Bay,NZ
Hamilton,Waikato,NZ
Halswell,Canterbury,NZ
Frankton Junction,Waikato,NZ
Favona,Auckland,NZ
Dunedin,Otago,NZ
Christchurch,Canterbury,NZ
Bethlehem,Bay of Plenty,NZ
Bell Block,Taranaki,NZ
Beachlands,Auckland,NZ
Avondale,Auckland,NZ
Auckland,Auckland,NZ
Albany,Auckland,NZ
